2695,300,1192
2700,300,1188
2705,300,1200
2710,300,1176
2715,300,1160
2720,300,1208
2725,300,1168
2730,300,1208
2735,300,1192
2740,300,1184
2745,300,1196
2750,300,1200
2755,300,1204
2760,300,1240
2765,300,1220
2770,300,1280
2775,300,1280
2780,300,1296
2785,300,1324
2790,300,1308
2795,300,1336
2800,300,1360
2805,300,1344
2810,300,1368
2815,300,1388
2820,300,1372
2825,300,1392
2830,300,1424
2835,300,1412
2840,300,1420
2845,300,1440
2850,300,1416
2855,300,1428
2860,300,1452
2865,300,1456
2870,300,1412
2875,300,1436
2880,300,1460
2885,300,1420
2890,300,1408
2895,300,1464
2900,300,1456
2905,300,1408
2910,300,1452
2915,300,1428
2920,300,1440
2925,300,1456
2930,300,1432
2935,300,1452
2940,300,1468
2945,300,1448
2950,300,1452
2955,300,1448
2960,300,1472
2965,300,1424
2970,300,1452
2975,300,1472
2980,300,1464
2985,300,1412
2990,300,1472
2995,300,1472
3000,250,1448
3005,250,1456
3010,250,1432
3015,250,1440
3020,250,1472
3025,250,1452
3030,250,1452
3035,250,1468
3040,250,1452
3045,250,1424
3050,250,1448
3055,250,1476
3060,250,1424
3065,250,1416
3070,250,1472
3075,250,1464
3080,250,1416
3085,250,1460
3090,250,1432
3095,250,1444
3100,250,1456
3105,250,1428
3110,250,1452
3115,250,1468
3120,250,1452
3125,250,1452
3130,250,1448
3135,250,1472
3140,250,1424
3145,250,1448
3150,250,1472
3155,250,1476
3160,250,1412
3165,250,1472
3170,250,1460
3175,250,1444
3180,250,1460
3185,250,1432
3190,250,1448
3195,250,1472
3200,250,1452
3205,250,1452
3210,250,1468
3215,250,1476
3220,250,1424
3225,250,1448
3230,250,1472
3235,250,1464
3240,250,1412
3245,250,1472
3250,250,1464
3255,250,1412
3260,250,1460
3265,250,1432
3270,250,1444
3275,250,1456
3280,250,1444
3285,250,1452
3290,250,1468
3295,250,1448
3300,250,1428
3305,250,1448
3310,250,1472
3315,250,1424
3320,250,1448
3325,250,1472
3330,250,1464
3335,250,1416
3340,250,1476
3345,250,1432
3350,250,1444
3355,250,1460
3360,250,1436
3365,250,1452
3370,250,1468
3375,250,1456
3380,250,1456
3385,250,1468
3390,250,1476
3395,250,1428
3400,250,1448
3405,250,1476
3410,250,1460
3415,250,1412
3420,250,1472
3425,250,1464
3430,250,1444
3435,250,1460
3440,250,1432
3445,250,1444
3450,250,1468
3455,250,1452
3460,250,1452
3465,250,1468
3470,250,1476
3475,250,1424
3480,250,1448
3485,250,1472
3490,250,1428
3495,250,1408
3500,250,1472
3505,250,1464
3510,250,1416
3515,250,1456
3520,250,1436
3525,250,1448
3530,250,1460
3535,250,1452
3540,250,1452
3545,250,1468
3550,250,1452
3555,250,1424
3560,250,1452
3565,250,1472
3570,250,1428
3575,250,1452
3580,250,1472
3585,250,1464
3590,250,1416
3595,250,1472
3600,250,1432
3605,250,1444
3610,250,1456
3615,250,1432
3620,250,1452
3625,250,1472
3630,250,1452
3635,250,1456
3640,250,1472
3645,250,1476
3650,250,1428
3655,250,1448
3660,250,1472
3665,250,1464
3670,250,1416
3675,250,1472
3680,250,1464
3685,250,1444
3690,250,1460
3695,250,1436
3700,250,1448
3705,250,1472
3710,250,1456
3715,250,1456
3720,250,1472
3725,250,1452
3730,250,1428
3735,250,1448
3740,250,1472
3745,250,1424
3750,250,1416
3755,250,1472
3760,250,1464
3765,250,1412
3770,250,1460
3775,250,1432
3780,250,1444
3785,250,1456
3790,250,1452
3795,250,1452
3800,250,1468
3805,250,1452
3810,250,1452
3815,250,1452
3820,250,1472
3825,250,1424
3830,250,1452
3835,250,1472
3840,250,1464
3845,250,1416
3850,250,1472
3855,250,1428
3860,250,1444
3865,250,1456
3870,250,1428
3875,250,1444
3880,250,1472
3885,250,1452
3890,250,1452
3895,250,1468
3900,250,1472
3905,250,1436
3910,250,1448
3915,250,1468
3920,250,1464
3925,250,1412
3930,250,1472
3935,250,1464
3940,250,1412
3945,250,1460
3950,250,1432
3955,250,1444
3960,250,1460
3965,250,1452
3970,250,1452
3975,250,1468
3980,250,1448
3985,250,1428
3990,250,1452
3995,250,1468
4000,250,1424
4005,250,1412
4010,250,1468
4015,250,1464
4020,250,1412
4025,250,1472
4030,250,1428
4035,250,1444
4040,250,1456
4045,250,1428
4050,250,1452
4055,250,1468
4060,250,1452
4065,250,1452
4070,250,1448
4075,250,1472
4080,250,1428
4085,250,1448
4090,250,1472
4095,250,1464
4100,250,1416
4105,250,1472
4110,250,1464
4115,250,1444
4120,250,1456
4125,250,1432
4130,250,1440
4135,250,1468
4140,250,1452
4145,250,1448
4150,250,1468
4155,250,1452
4160,250,1424
4165,250,1448
4170,250,1472
4175,250,1428
4180,250,1416
4185,250,1472
4190,250,1460
4195,250,1412
4200,250,1456
4205,250,1432
4210,250,1456
4215,250,1460
4220,250,1432
4225,250,1448
4230,250,1468
4235,250,1448
4240,250,1448
4245,250,1444
4250,250,1468
4255,250,1424
4260,250,1448
4265,250,1464
4270,250,1464
4275,250,1412
4280,250,1472
4285,250,1464
4290,250,1444
4295,250,1456
4300,250,1428
4305,250,1440
4310,250,1468
4315,250,1452
4320,250,1452
4325,250,1468
4330,250,1452
4335,250,1428
4340,250,1448
4345,250,1472
4350,250,1432
4355,250,1412
4360,250,1468
4365,250,1464
4370,250,1416
4375,250,1460
4380,250,1432
4385,250,1444
4390,250,1456
4395,250,1432
4400,250,1452
4405,250,1468
4410,250,1448
4415,250,1452
4420,250,1448
4425,250,1468
4430,250,1424
4435,250,1448
4440,250,1456
4445,250,1464
4450,250,1412
4455,250,1468
4460,250,1464
4465,250,1440
4470,250,1456
4475,250,1432
4480,250,1444
4485,250,1468
4490,250,1452
4495,250,1452
4500,250,1468
4505,250,1472
4510,250,1428
4515,250,1448
4520,250,1472
4525,250,1428
4530,250,1412
4535,250,1468
4540,250,1464
4545,250,1416
4550,250,1456
4555,250,1428
4560,250,1440
4565,250,1456
4570,250,1448
4575,250,1452
4580,250,1468
4585,250,1448
4590,250,1452
4595,250,1448
4600,250,1472
4605,250,1424
4610,250,1448
4615,250,1468
4620,250,1464
4625,250,1412
4630,250,1472
4635,250,1432
4640,250,1444
4645,250,1456
4650,250,1432
4655,250,1444
4660,250,1472
4665,250,1452
4670,250,1452
4675,250,1468
4680,250,1472
4685,250,1424
4690,250,1448
4695,250,1472
4700,250,1464
4705,250,1412
4710,250,1468
4715,250,1460
4720,250,1412
4725,250,1456
4730,250,1432
4735,250,1444
4740,250,1456
4745,250,1448
4750,250,1452
4755,250,1468
4760,250,1448
4765,250,1424
4770,250,1448
4775,250,1472
4780,250,1424
4785,250,1444
4790,250,1472
4795,250,1460
4800,250,1412
4805,250,1472
4810,250,1432
4815,250,1444
4820,250,1460
4825,250,1428
4830,250,1444
4835,250,1468
4840,250,1448
4845,250,1448
4850,250,1468
4855,250,1472
4860,250,1424
4865,250,1448
4870,250,1476
4875,250,1464
4880,250,1412
4885,250,1468
4890,250,1464
4895,250,1412
4900,250,1460
4905,250,1432
4910,250,1444
4915,250,1456
4920,250,1452
4925,250,1456
4930,250,1468
4935,250,1448
4940,250,1436
4945,250,1448
4950,250,1472
4955,250,1428
4960,250,1448
4965,250,1468
4970,250,1460
4975,250,1412
4980,250,1472
4985,250,1432
4990,250,1444
4995,250,1456
5000,250,1428
5005,250,1452
5010,250,1468
5015,250,1448
5020,250,1452
5025,250,1468
5030,250,1468
5035,250,1424
5040,250,1448
5045,250,1472
5050,250,1464
5055,250,1412
5060,250,1472
5065,250,1464
5070,250,1412
5075,250,1456
5080,250,1432
5085,250,1444
5090,250,1456
5095,250,1464
5100,250,1452
5105,250,1468
5110,250,1448
5115,250,1424
5120,250,1448
5125,250,1468
5130,250,1424
5135,250,1448
5140,250,1472
5145,250,1460
5150,250,1412
5155,250,1472
5160,250,1432
5165,250,1444
5170,250,1460
5175,250,1432
5180,250,1452
5185,250,1468
5190,250,1444
5195,250,1448
5200,250,1464
5205,250,1468
5210,250,1424
5215,250,1448
5220,250,1472
5225,250,1464
5230,250,1412
5235,250,1472
5240,250,1460
5245,250,1416
5250,250,1460
5255,250,1432
5260,250,1440
5265,250,1456
5270,250,1448
5275,250,1452
5280,250,1468
5285,250,1448
5290,250,1424
5295,250,1444
5300,250,1472
5305,250,1424
5310,250,1448
5315,250,1472
5320,250,1464
5325,250,1412
5330,250,1472
5335,250,1432
5340,250,1452
5345,250,1456
5350,250,1428
5355,250,1452
5360,250,1468
5365,250,1448
5370,250,1448
5375,250,1468
5380,250,1472
5385,250,1424
5390,250,1448
5395,250,1472
5400,250,1460
5405,250,1412
5410,250,1472
5415,250,1460
5420,250,1412
5425,250,1456
5430,250,1428
5435,250,1440
5440,250,1456
5445,250,1452
5450,250,1452
5455,250,1468
5460,250,1448
5465,250,1428
5470,250,1444
5475,250,1472
5480,250,1424
5485,250,1448
5490,250,1472
5495,250,1464
5500,250,1412
5505,250,1468
5510,250,1420
5515,250,1440
5520,250,1456
5525,250,1428
5530,250,1440
5535,250,1468
5540,250,1448
5545,250,1448
5550,250,1468
5555,250,1468
5560,250,1420
5565,250,1444
5570,250,1480
5575,250,1424
5580,250,1412
5585,250,1468
5590,250,1460
5595,250,1412
5600,250,1460
5605,250,1424
5610,250,1444
5615,250,1456
5620,250,1448
5625,250,1452
5630,250,1468
5635,250,1452
5640,250,1448
5645,250,1448
5650,250,1468
5655,250,1424
5660,250,1448
5665,250,1468
5670,250,1460
5675,250,1412
5680,250,1472
5685,250,1460
5690,250,1440
5695,250,1456
5700,250,1428
5705,250,1444
5710,250,1460
5715,250,1448
5720,250,1448
5725,250,1464
5730,250,1472
5735,250,1424
5740,250,1448
5745,250,1472
5750,250,1424
5755,250,1412
5760,250,1472
5765,250,1464
5770,250,1412
5775,250,1456
5780,250,1432
5785,250,1440
5790,250,1460
5795,250,1452
5800,250,1464
5805,250,1468
5810,250,1448
5815,250,1452
5820,250,1448
5825,250,1472
5830,250,1428
5835,250,1440
5840,250,1468
5845,250,1464
5850,250,1412
5855,250,1472
5860,250,1428
